,0,1,2,3,4,5,6,7,8,9
20091231,0.4143625255191701,0.5578959889912135,0.4162748756270203,0.4530418192118896,0.27128830649595254,1.095027831361172,0.20002412555410673,0.3142534018878642,0.15538622451886316,0.9076346812747348
20100129,-0.060290298792079255,-0.052323854020170965,-0.03165020329947285,-0.08358040810239911,-0.06367304125565354,-0.08343000328867782,-0.05694797133976165,-0.040633251930769616,-0.11084680292111754,-0.04478226142481058
20100226,0.0470139721756579,0.06220189253027671,0.06603791310504437,0.005315408512542825,0.04164448496259203,0.470555905989395,0.05069282180091952,0.04476125856001083,0.022007515549362283,0.04839599986105856
20100331,0.01645056492727631,0.01213867371472798,0.0322301406959293,0.011847708619985034,0.02160080769211237,0.013671434524958908,0.017147088554164924,0.024026936070901915,0.05017611632257375,0.059335957535162916
20100430,-0.05655147265196526,-0.09156264539592496,-0.04564686106153985,-0.0692294350958026,-0.08337840296220708,-0.09037170870037894,-0.09253560247757982,-0.05681473139018968,-0.06808287904176338,-0.03158107371109618
20100531,-0.06865121675238522,-0.09957129144638205,-0.1058423658797179,-0.07749613975477929,-0.059395533562893225,-0.08624108275435971,-0.0752256949752011,-0.05068745380735103,0.0019234769306490374,-0.04052480640951085
20100630,-0.11417038066278605,-0.06874809665300077,-0.09409998547488968,-0.06259084707781827,-0.07855195280394392,-0.09848979494732941,-0.08828112215183821,-0.08008018281547695,-0.05473559815180792,-0.07683351459611959
20100730,0.1605657200488521,0.1409182612251432,0.15652002988310854,0.09009622741018772,0.13725334026108846,0.16158251752493513,0.18267010889742297,0.1564096436152753,0.11441919202449127,0.1375294285834527
20100831,0.0811659101643217,-0.0036229609367839245,0.06669316077464749,-0.025766749614051267,0.08883507755039821,0.08692825118071776,0.06528913523311641,0.10873157251303639,0.1019015859278732,0.1302596408068907
20100930,0.04347585748657607,-0.004398589553031857,0.05126522787512634,0.004817136303999055,0.041018921701887694,0.041585240904656026,0.01598821000551212,0.01564144853561368,-0.01087029011921738,0.01688762129328472
20101029,0.1546853831719185,0.14784423347993791,0.14950802783688893,0.11744295534386541,0.07546149410997119,0.13764815393578278,0.14453115185358245,0.0841363667617204,0.11241754796485162,0.10512522193219351
20101130,0.03294667602203342,-0.06778028634637392,-0.017718056363376894,-0.047132581689581655,0.004047191829889357,-0.02274647480288819,-0.025241188083363605,0.025009249514028338,0.10856887722159614,0.0304912593319467
20101231,-0.014181166572698644,0.004980976043194512,-0.01715858594486406,0.011261232982100257,-0.003147331316000245,-0.020671344688447574,0.026040169657637738,-0.01918333152524154,-0.024704437497866993,0.008255389134616587
20110131,-0.0545133392886811,-0.026164541528859844,0.03435010098538689,0.011840317749183111,-0.029571318354852584,-0.047037146828879536,-0.036081791949613286,-0.06564648542085075,-0.09768294885303243,-0.08248452757376082
20110228,0.07804846834815271,0.0688994369355105,0.04326696195289049,0.01858849137657496,0.09116254450917675,0.0856092345653851,0.11699237015768267,0.07967937592181787,0.08727556455549049,0.0918572505797472
20110331,0.02742937051273454,0.0012534074076761964,0.005259952222187394,0.025500774617070406,0.0024711856415721226,-0.02180762451393271,-0.012160819776596126,-0.022274915123805764,-0.04666215180444497,-0.026760054928861705
20110429,-0.015132725228916963,-0.048150430817211466,0.011761391390084633,0.008208819548020985,-0.006929182996604636,-0.026321376241418257,-0.022252100919818513,-0.03671766456672479,-0.058350215298119984,-0.022716088172705366
20110531,-0.07370514108865311,-0.0755465494698384,-0.052153943683011086,-0.053138539940815153,-0.043899586353582695,-0.05636000107183031,-0.06884617480369368,-0.08689233381692472,-0.08497491618648895,-0.07116986961494595
20110630,0.04938022942227627,0.028956482397066434,0.01753796418126835,0.021849014277871833,0.029645073847611014,0.04682419696423501,0.04300170542184697,0.04971886378413644,0.047074233019961366,0.06659110690082211
20110729,0.009023917647194114,0.04877536897477272,-0.020760282719879786,-0.027478813758644596,0.01566549487694475,0.01892586785155656,-0.011674200243251298,0.04607654769133058,0.039194916377303046,0.036637896055169775
20110831,-0.03798895875134184,-0.03697358387646235,-0.0367623219013869,-0.04562713007582279,-0.049793697664412856,-0.027062042465838883,-0.04283334867659244,-0.02843929629275127,-0.013031295339977433,-0.021278382948560524
20110930,-0.11531754976009147,-0.09205702482639094,-0.08693358349678262,-0.05225819473868161,-0.1150840664002704,-0.11441979845335026,-0.11479789166895185,-0.12687497902426348,-0.11747559038849953,-0.11635434200960752
